index,Station,Event,Ev_lat,Ev_lon,Depth,Mag,Baz,Phase,SCPhi,SCPhi_std,SCdt,SCdt_std,RCPhi,RCPhi_std,RCdt,RCdt_std,Null,Quality,CpH
1108,TG.KZRT,20130406_044236,-3.4714,138.4743,69.4,7,89.76,SKS,-3.24,44.75,3.9,0.98,-52.24,44.75,0.2,0.98,FALSE,Poor,0.76
1109,TG.KZRT,20140113_040104,18.9922,-66.8685,30.9,6.3,298.21,SKS,0.21,44.75,0.8,0.98,31.21,44.75,3,0.98,TRUE,Good,0.95
1110,TG.KZRT,20140218_092714,14.596,-58.9719,28.3,6.5,289.8,SKS,17.8,44.75,3.9,0.98,-32.2,44.75,0.1,0.98,TRUE,Fair,0.8
1111,TG.KZRT,20150227_134505,-7.358,122.4906,559.1,7,103.24,SKS,87.24,44.75,1.8,0.98,43.24,44.75,0.7,0.98,FALSE,Poor,0.77
1112,TG.KZRT,20130209_141606,1.0345,-77.462,144.2,7,293.28,SKS,17.28,44.75,3.7,0.98,-20.72,44.75,0.4,0.98,FALSE,Poor,0.79
1113,TG.KZRT,20130707_183531,-4.0134,153.9277,387.1,7.3,79.7,SKS,-14.3,44.75,3.9,0.98,-60.3,16.5,0.1,0.25,TRUE,Fair,0.85
1114,TG.KZRT,20140412_201438,-11.2581,162.1387,15.3,7.6,79.66,SKS,76.66,44.75,2.3,0.98,31.66,44.75,0.1,0.98,TRUE,Good,0.96
1115,TG.KZRT,20160614_134922,-18.7609,168.8279,111,6.2,81.57,SKS,73.57,25,3.9,0.55,23.57,44.75,0.2,0.98,TRUE,Fair,0.81
1116,TG.LGD,20131016_103100,-6.4787,154.9648,58,6.8,82.04,SKS,5.04,44.75,3.9,0.98,61.04,44.75,0.3,0.98,FALSE,Poor,0.75
1117,TG.LGD,20140501_063636,-21.4381,170.3099,116.4,6.6,84.19,SKS,70.19,44.75,3.2,0.98,15.19,44.75,0.7,0.98,TRUE,Fair,0.83
1118,TG.LGD,20130406_044236,-3.4714,138.4743,69.4,7,90.94,SKS,11.94,1.25,3.9,0.23,58.94,44.75,0.5,0.98,TRUE,Fair,0.89
1119,TG.LGD,20130901_115232,-7.5393,128.2569,135.2,6.5,100.77,SKS,22.77,44.75,2.9,0.98,65.77,44.75,0.7,0.98,TRUE,Fair,0.83
1120,TG.LGD,20140113_040104,18.9922,-66.8685,30.9,6.3,299.49,SKS,34.49,44.75,3.1,0.98,84.49,44.75,0.3,0.98,TRUE,Fair,0.84
1121,TG.LGD,20140218_092714,14.596,-58.9719,28.3,6.5,291.04,SKS,50.04,44.75,0.7,0.98,65.04,44.75,0.6,0.98,TRUE,Fair,0.8
1122,TG.LGD,20130707_183531,-4.0134,153.9277,387.1,7.3,80.87,SKS,1.87,44.75,3.1,0.98,52.87,44.75,0.4,0.98,TRUE,Fair,0.88
1123,TG.LGD,20140412_201438,-11.2581,162.1387,15.3,7.6,80.78,SKS,5.78,12.75,2.5,0.82,48.78,22.25,0.9,0.8,FALSE,Poor,0.77
1124,TG.LGD,20150507_071023,-7.3019,154.5554,30.4,7,82.97,SKS,6.97,44.75,1.9,0.98,52.97,44.75,0.7,0.98,FALSE,Poor,0.77
1125,TG.TKBL,20120130_051059,-14.2139,-75.6584,34.2,6.4,279,SKKS,-76,44.75,3.9,0.98,-26,44.75,0.1,0.98,TRUE,Good,0.92
1126,TG.TKBL,20130925_164243,-15.9001,-74.6012,38.2,7,276.74,SKKS,-87.26,23.75,3.9,0.58,45.74,44.75,0.1,0.98,TRUE,Fair,0.88
1127,TG.TKBL,20110620_163600,-21.771,-68.3834,126.2,6.5,267.15,SKS,30.15,20.75,1.6,0.92,47.15,44.75,1.4,0.98,FALSE,Fair,0.64
1128,TG.TKBL,20110715_132602,-60.9862,-23.6628,8.6,6.1,209.95,SKS,-71.05,44.75,0.9,0.98,76.95,39.75,0.3,0.98,TRUE,Good,0.93
1129,TG.TKBL,20110731_233858,-3.5147,144.9654,19.6,6.6,84.33,SKS,82.33,44.75,2.7,0.98,38.33,18.5,0.1,0.38,TRUE,Fair,0.88
1130,TG.TKBL,20110824_174611,-7.6203,-74.538,149.3,7,283.66,SKS,66,19.75,0.9,0.73,50,44.75,0.9,0.98,FALSE,Fair,0.74
1131,TG.TKBL,20110903_044858,-56.5611,-26.9231,96.3,6.4,214.93,SKS,29.93,44.75,1.9,0.98,-16.07,44.75,0.3,0.98,TRUE,Good,0.91
1132,TG.TKBL,20111014_033515,-6.6259,147.9311,43.2,6.5,84.64,SKS,75.64,44.25,3.2,0.95,26.64,44.75,0.5,0.98,TRUE,Fair,0.81
1133,TG.TKBL,20111028_185434,-14.5572,-76.1207,29,7,279.04,SKS,71,19.25,0.6,0.5,54,24.75,0.5,0.98,FALSE,Fair,0.76
1134,TG.TKBL,20111117_015704,-1.7479,-81.7057,19.6,6,293.88,SKS,-74.12,44.75,3.7,0.98,-32.12,44.75,3.9,0.98,TRUE,Fair,0.82
1135,TG.TKBL,20120514_100039,-17.7968,-69.7926,108.7,6.3,271.67,SKS,14,44.75,1.9,0.98,54,44.75,0.6,0.98,FALSE,Poor,0.55
1136,TG.TKBL,20130707_203007,-6.036,149.7262,65.9,6.6,82.93,SKS,69.93,2.75,3.5,0.4,16.93,44.75,0.5,0.98,FALSE,Poor,0.66
1137,TG.TKBL,20110830_065741,-6.3592,126.7502,467.2,6.9,98.73,SKS,64.73,16.5,1.2,0.52,54.73,44.75,1.1,0.98,FALSE,Fair,0.58
1138,TG.TKBL,20130406_044236,-3.4714,138.4743,69.4,7,88.72,SKS,80.72,4.5,2.9,0.75,28.72,44.75,0.5,0.98,TRUE,Fair,0.82
1139,TG.TKBL,20110824_174611,-7.6203,-74.538,149.3,7,283.66,SKS,60.66,44.75,0.9,0.98,51.66,44.75,0.9,0.98,FALSE,Fair,0.72
1140,TG.TKBL,20111028_185434,-14.5572,-76.1207,29,7,279.04,SKS,59.04,44.75,0.5,0.98,52.04,44.75,0.5,0.98,TRUE,Fair,0.86
1141,TG.TKBL,20130707_183531,-4.0134,153.9277,387.1,7.3,78.4,SKS,71.4,19,2.6,0.92,28.4,44.75,0.3,0.98,TRUE,Fair,0.83
1142,TG.TRLT,20110418_130304,-34.286,179.9433,98.1,6.5,92.61,SKKS,-5.39,44.75,3.9,0.98,-59.39,44.75,0,0.98,TRUE,Fair,0.8
1143,TG.TRLT,20110620_163600,-21.771,-68.3834,126.2,6.5,267.39,SKKS,73.39,44.75,3.9,0.98,15.39,44.75,0.4,0.98,TRUE,Good,0.96
1144,TG.TRLT,20101123_090107,-6.0155,148.978,73,6.1,84.43,SKS,-1.57,44.75,3.9,0.98,-43.57,44.75,0.1,0.98,TRUE,Fair,0.85
1145,TG.TRLT,20101208_052435,-56.4318,-25.64,29,6.3,214.76,SKS,30.76,44.75,2.4,0.98,-14.24,44.75,0.2,0.98,TRUE,Fair,0.8
1146,TG.TRLT,20110101_095658,-26.8513,-63.2373,584.3,7,259.44,SKS,-16.56,44.75,3,0.98,-66.56,44.75,0.4,0.98,TRUE,Fair,0.8
1147,TG.TRLT,20110109_100343,-19.2745,168.3791,20.7,6.5,82.08,SKS,-10.92,44.75,3.9,0.98,-58.92,44.75,0.1,0.98,TRUE,Good,0.97
1148,TG.TRLT,20110225_130726,17.8214,-95.1708,130.6,6,318.82,SKS,-28.18,44.75,1.2,0.98,7.82,42.25,0.5,0.98,TRUE,Fair,0.84
1149,TG.TRLT,20110306_123158,-18.2064,-69.5006,114.5,6.3,271.41,SKS,13.41,44.75,1.1,0.98,46.41,44.75,0.4,0.98,TRUE,Fair,0.85
1150,TG.TRLT,20110306_143236,-56.3864,-27.0253,92,6.5,215.33,SKS,45.33,21.75,0.8,0.82,84.33,44.75,0.3,0.98,TRUE,Good,0.93
1151,TG.TRLT,20110306_143242,-56.41,-26.68,101.2,6.5,215.18,SKS,45.18,21.5,0.8,0.85,84.18,44.75,0.3,0.98,TRUE,Good,0.95
1152,TG.TRLT,20110309_212452,-6.1161,149.7939,51,6.3,83.95,SKS,53.95,44.75,3.9,0.98,-15.05,44.75,0.9,0.98,TRUE,Fair,0.82
1153,TG.TRLT,20110407_131123,17.2651,-94.1439,165.1,6.7,317.63,SKS,-27.37,20.5,1.1,0.92,3.63,44.75,0.5,0.98,TRUE,Fair,0.84
1154,TG.TRLT,20110620_163600,-21.771,-68.3834,126.2,6.5,267.39,SKS,-0.61,44.75,3.1,0.98,44.39,44.75,0.1,0.98,TRUE,Good,0.91
1155,TG.TRLT,20110715_132602,-60.9862,-23.6628,8.6,6.1,210.14,SKS,-63.86,44.75,3.9,0.98,70.14,42.5,0.1,0.98,TRUE,Good,0.91
1156,TG.TRLT,20110824_174611,-7.6203,-74.538,149.3,7,284.12,SKS,22.12,44.75,3.1,0.98,68.12,44.75,0.3,0.98,TRUE,Good,0.91
1157,TG.TRLT,20110903_044858,-56.5611,-26.9231,96.3,6.4,215.14,SKS,33.14,44.75,3.9,0.98,79.14,44.75,0,0.98,TRUE,Fair,0.88
1158,TG.TRLT,20111014_033515,-6.6259,147.9311,43.2,6.5,85.62,SKS,1.62,1.75,3,0.6,48.62,44.75,0.2,0.98,TRUE,Good,0.9
1159,TG.TRLT,20111028_185434,-14.5572,-76.1207,29,7,279.37,SKS,21.37,10.75,3,0.85,64.37,44.75,0.6,0.98,TRUE,Fair,0.88
1160,TG.TRLT,20111117_015704,-1.7479,-81.7057,19.6,6,294.42,SKS,-55.58,44.75,3.9,0.98,87.42,44.75,0,0.98,TRUE,Fair,0.88
1161,TG.TRLT,20111122_184816,-15.3083,-65.1634,560.3,6.6,271.03,SKS,25,14.75,1.2,0.5,48,44.75,0.84,0.98,FALSE,Fair,0.72
1162,TG.TRLT,20111128_122647,-5.5101,153.801,43.2,6.1,80.7,SKS,83.7,44.75,3.2,0.98,-50.3,43.5,0.1,0.98,TRUE,Fair,0.84
1163,TG.TRLT,20111114_040512,-0.953,126.8799,24.4,6.4,95.36,SKS,30.36,15.25,1,0.48,51.36,15.75,0.7,0.3,FALSE,Fair,0.71
1164,TG.TRLT,20110101_095658,-26.8513,-63.2373,584.3,7,259.44,SKS,76.44,44.75,3.9,0.98,28.44,44.75,0.1,0.98,TRUE,Fair,0.82
1165,TG.TRLT,20110824_174611,-7.6203,-74.538,149.3,7,284.12,SKS,22.12,44.75,3.1,0.98,68.12,44.75,0.3,0.98,TRUE,Good,0.95
1166,TG.TRLT,20110915_193103,-21.593,-179.324,629,7.3,74.64,SKS,71.64,44.75,3.9,0.98,24.64,17,0,0.43,TRUE,Good,0.98
1167,TG.TRLT,20111028_185434,-14.5572,-76.1207,29,7,279.37,SKS,21.37,23.75,3.1,0.88,64.37,44.75,0.6,0.98,TRUE,Fair,0.88
1168,TG.TRLT,20111214_050457,-7.5278,146.814,128.5,7.1,87.07,SKS,-3.93,44.75,3.9,0.98,-49.93,44.75,0,0.98,TRUE,Fair,0.87
1169,TG.URAV,20110620_163600,-21.771,-68.3834,126.2,6.5,267.51,SKKS,1.51,1.25,3.9,0.48,48.51,44.75,0.1,0.98,TRUE,Fair,0.82
1170,TG.URAV,20101208_052435,-56.4318,-25.64,29,6.3,214.73,SKS,49.73,31.5,3.9,0.85,-21.27,44.75,3.9,0.98,TRUE,Fair,0.82
1171,TG.URAV,20110207_195342,-7.0927,155.3183,414.8,6.5,79.88,SKS,5.88,44.75,3.9,0.98,59.88,44.75,0.9,0.98,FALSE,Poor,0.77
1172,TG.URAV,20110212_175756,-20.8515,-175.5845,85.9,6.1,68.21,SKS,55.21,44.75,1.1,0.98,17.21,44.75,0.4,0.98,TRUE,Fair,0.86
1173,TG.URAV,20110306_123158,-18.2064,-69.5006,114.5,6.3,271.47,SKS,17.47,27.75,3.1,0.95,70.47,44.75,0.7,0.98,TRUE,Fair,0.86
1174,TG.URAV,20110306_143236,-56.3864,-27.0253,92,6.5,215.31,SKS,49.31,1,3.6,0.18,-76.69,44.75,0.3,0.98,TRUE,Fair,0.83
1175,TG.URAV,20110306_143242,-56.41,-26.68,101.2,6.5,215.16,SKS,48.16,1.25,3.7,0.2,-77.84,44.75,0.3,0.98,TRUE,Fair,0.83
1176,TG.URAV,20110407_131123,17.2651,-94.1439,165.1,6.7,317.19,SKS,-30.81,44.75,0.9,0.98,8.19,44.75,0.4,0.98,TRUE,Good,0.9
1177,TG.URAV,20110515_183710,-6.066,154.4323,46.9,6.5,79.72,SKS,-23.28,44.75,2.5,0.98,-69.28,44.75,0.6,0.98,TRUE,Fair,0.8
1178,TG.URAV,20110620_163600,-21.771,-68.3834,126.2,6.5,267.51,SKS,43,15.75,0.8,0.25,39,44.75,0.8,0.98,FALSE,Good,0.68
1179,TG.URAV,20110715_132602,-60.9862,-23.6628,8.6,6.1,210.13,SKS,15.13,44.75,3.9,0.98,-45.87,44.75,0.2,0.98,TRUE,Fair,0.87
1180,TG.URAV,20110824_174611,-7.6203,-74.538,149.3,7,284.02,SKS,-86.98,19.75,1.7,0.92,55.02,44.75,0.5,0.98,TRUE,Fair,0.83
1181,TG.URAV,20110903_044858,-56.5611,-26.9231,96.3,6.4,215.12,SKS,42.12,44.75,2.6,0.98,86.12,44.75,0.3,0.98,TRUE,Fair,0.8
1182,TG.URAV,20111014_033515,-6.6259,147.9311,43.2,6.5,84.76,SKS,87.76,44.75,1,0.98,-49.24,44.75,0.1,0.98,TRUE,Good,0.92
1183,TG.URAV,20111122_184816,-15.3083,-65.1634,560.3,6.6,270.98,SKS,12.98,44.75,2.4,0.98,56.98,16.25,0.5,0.45,TRUE,Fair,0.81
1184,TG.URAV,20120121_184713,14.933,-93.1422,63.5,6.2,315.02,SKS,34.02,44.75,3.9,0.98,-18.98,44.75,0.2,0.98,TRUE,Fair,0.87
1185,TG.URAV,20120402_173642,16.3729,-98.4615,16.3,6.1,320.5,SKS,40.5,25,3.9,0.55,-13.5,44.75,0.2,0.98,TRUE,Fair,0.88
1186,TG.URAV,20120417_071349,-5.5336,147.125,208.2,6.9,84.49,SKS,4.49,44.75,2.5,0.98,-13.51,44.75,3.8,0.98,TRUE,Fair,0.87
1187,TG.URAV,20120528_050723,-28.021,-63.1134,591.1,6.7,258.41,SKS,2.41,7.5,2.2,0.75,42.41,44.75,0.7,0.98,TRUE,Fair,0.88
1188,TG.URAV,20101215_112930,-7.2664,128.7939,140.4,6,98.22,SKS,22.22,3.25,3.9,0.35,79.22,44.75,0.3,0.98,TRUE,Fair,0.88
1189,TG.URAV,20110824_174611,-7.6203,-74.538,149.3,7,284.02,SKS,-85.98,7.75,1.8,0.65,55.02,44.75,0.5,0.98,TRUE,Fair,0.82
1190,TG.URAV,20111028_185434,-14.5572,-76.1207,29,7,279.44,SKS,24.44,44.75,0.7,0.98,57.44,44.75,0.3,0.98,TRUE,Fair,0.85
1191,TG.URAV,20111214_050457,-7.5278,146.814,128.5,7.1,86.23,SKS,-7.77,2.75,3.7,0.78,-54.77,43,0.2,0.98,TRUE,Fair,0.88
